iter	Passed	Remaining
3230	20450	42843
3231	20453	42831
3232	20458	42822
3233	20463	42813
3234	20469	42806
3235	20475	42797
3236	20481	42790
3237	20488	42786
3238	20493	42778
3239	20501	42774
3240	20506	42765
3241	20511	42757
3242	20517	42749
3243	20522	42740
3244	20528	42732
3245	20533	42725
3246	20539	42716
3247	20544	42708
3248	20550	42700
3249	20555	42692
3250	20561	42684
3251	20566	42676
3252	20572	42670
3253	20578	42662
3254	20584	42654
3255	20589	42646
3256	20596	42641
3257	20602	42635
3258	20607	42625
3259	20614	42620
3260	20619	42612
3261	20625	42604
3262	20631	42597
3263	20637	42589
3264	20643	42582
3265	20648	42573
3266	20653	42566
3267	20660	42559
3268	20663	42546
3269	20668	42538
3270	20674	42530
3271	20682	42527
3272	20687	42518
3273	20693	42511
3274	20698	42503
3275	20703	42494
3276	20708	42483
3277	20713	42475
3278	20717	42465
3279	20724	42459
3280	20729	42450
3281	20734	42442
3282	20740	42434
3283	20745	42425
3284	20750	42417
3285	20756	42410
3286	20761	42401
3287	20767	42393
3288	20773	42386
3289	20778	42377
3290	20783	42369
3291	20790	42365
3292	20797	42358
3293	20802	42350
3294	20807	42341
3295	20812	42332
3296	20818	42325
3297	20823	42317
3298	20829	42309
3299	20835	42302
3300	20841	42294
3301	20844	42281
3302	20849	42273
3303	20854	42264
3304	20859	42256
3305	20865	42248
3306	20869	42237
3307	20874	42228
3308	20879	42219
3309	20883	42208
3310	20888	42200
3311	20894	42192
3312	20900	42186
3313	20905	42177
3314	20910	42168
3315	20916	42161
3316	20921	42152
3317	20927	42144
3318	20932	42136
3319	20938	42128
3320	20943	42120
3321	20950	42114
3322	20955	42106
3323	20962	42100
3324	20967	42091
3325	20972	42083
3326	20979	42078
3327	20985	42071
3328	20990	42063
3329	20998	42060
3330	21001	42047
3331	21004	42035
3332	21011	42029
3333	21016	42020
3334	21021	42012
3335	21028	42007
3336	21034	41998
3337	21039	41990
3338	21044	41982
3339	21049	41973
3340	21055	41966
3341	21061	41959
3342	21067	41952
3343	21073	41944
3344	21078	41935
3345	21083	41927
3346	21089	41920
3347	21094	41911
3348	21099	41903
3349	21105	41896
3350	21110	41887
3351	21115	41878
3352	21121	41871
3353	21127	41863
3354	21132	41854
3355	21137	41847
3356	21143	41839
3357	21148	41830
3358	21154	41824
3359	21160	41816
3360	21165	41807
3361	21170	41800
3362	21176	41793
3363	21182	41785
3364	21189	41780
3365	21194	41772
3366	21200	41764
3367	21205	41756
3368	21211	41748
3369	21217	41742
3370	21222	41733
3371	21227	41724
3372	21233	41717
3373	21239	41710
3374	21244	41702
3375	21250	41695
3376	21255	41686
3377	21260	41677
3378	21266	41671
3379	21272	41664
3380	21278	41656
3381	21283	41648
3382	21288	41639
3383	21295	41634
3384	21300	41626
3385	21305	41617
3386	21311	41610
3387	21317	41602
3388	21322	41593
3389	21328	41587
3390	21331	41575
3391	21336	41566
3392	21342	41558
3393	21347	41550
3394	21353	41542
3395	21359	41535
3396	21364	41527
3397	21370	41520
3398	21376	41514
3399	21382	41507
3400	21387	41499
3401	21394	41493
3402	21399	41485
3403	21406	41478
3404	21411	41470
3405	21416	41461
3406	21422	41455
3407	21427	41446
3408	21432	41438
3409	21438	41431
3410	21444	41424
3411	21449	41415
3412	21455	41408
3413	21461	41400
3414	21466	41392
3415	21472	41385
3416	21477	41377
3417	21482	41368
3418	21488	41362
3419	21494	41355
3420	21500	41348
3421	21506	41340
3422	21511	41331
3423	21516	41324
3424	21521	41315
3425	21526	41307
3426	21532	41298
3427	21538	41292
3428	21543	41283
3429	21547	41273
3430	21553	41265
3431	21558	41257
3432	21564	41251
3433	21570	41243
3434	21574	41234
3435	21581	41228
3436	21587	41221
3437	21593	41214
3438	21599	41207
3439	21604	41199
3440	21609	41191
3441	21616	41184
3442	21621	41176
3443	21626	41167
3444	21632	41160
3445	21640	41158
3446	21646	41151
3447	21651	41143
3448	21657	41135
3449	21663	41128
3450	21669	41121
3451	21672	41109
3452	21677	41102
3453	21683	41093
3454	21688	41085
3455	21694	41079
3456	21699	41070
3457	21704	41061
3458	21710	41054
3459	21714	41044
3460	21719	41036
3461	21726	41030
3462	21731	41021
3463	21734	41009
3464	21739	41001
3465	21744	40992
3466	21749	40984
3467	21756	40978
3468	21761	40970
3469	21766	40961
3470	21773	40955
3471	21778	40947
3472	21783	40939
3473	21792	40938
3474	21798	40930
3475	21803	40922
3476	21808	40914
3477	21811	40902
3478	21817	40894
3479	21823	40887
3480	21828	40879
3481	21834	40871
3482	21839	40864
3483	21845	40856
3484	21850	40848
3485	21856	40840
3486	21861	40832
3487	21866	40824
3488	21872	40817
3489	21877	40808
3490	21882	40800
3491	21887	40792
3492	21893	40784
3493	21899	40777
3494	21904	40769
3495	21910	40761
3496	21915	40753
3497	21921	40746
3498	21926	40738
3499	21932	40731
3500	21935	40720
3501	21941	40711
3502	21945	40702
3503	21951	40695
3504	21957	40689
3505	21964	40683
3506	21969	40675
3507	21974	40667
3508	21978	40655
3509	21984	40649
3510	21990	40641
3511	21996	40636
3512	22000	40625
3513	22005	40616
3514	22011	40609
3515	22016	40601
3516	22021	40593
3517	22027	40586
3518	22032	40578
3519	22037	40569
3520	22044	40564
3521	22050	40556
3522	22055	40548
3523	22061	40541
3524	22066	40533
3525	22071	40525
3526	22077	40517
3527	22082	40509
3528	22087	40501
3529	22094	40495
3530	22099	40487
3531	22104	40479
3532	22110	40471
3533	22115	40463
3534	22120	40455
3535	22126	40447
3536	22131	40439
3537	22136	40431
3538	22142	40423
3539	22147	40415
3540	22152	40407
3541	22158	40400
3542	22163	40392
3543	22168	40384
3544	22172	40373
3545	22179	40367
3546	22184	40360
3547	22191	40355
3548	22196	40347
3549	22203	40341
3550	22208	40333
3551	22213	40324
3552	22219	40317
3553	22224	40309
3554	22229	40300
3555	22235	40294
3556	22241	40286
3557	22246	40279
3558	22252	40272
3559	22257	40263
3560	22263	40256
3561	22269	40249
3562	22274	40241
3563	22279	40233
3564	22285	40226
3565	22290	40217
3566	22295	40208
3567	22301	40202
3568	22304	40190
3569	22309	40182
3570	22315	40175
3571	22321	40167
3572	22325	40159
3573	22331	40152
3574	22336	40143
3575	22342	40136
3576	22348	40130
3577	22355	40124
3578	22358	40112
3579	22363	40104
3580	22368	40096
3581	22381	40101
3582	22386	40092
3583	22391	40084
3584	22398	40079
3585	22403	40070
3586	22409	40064
3587	22414	40056
3588	22420	40048
3589	22426	40042
3590	22432	40035
3591	22437	40027
3592	22443	40021
3593	22448	40012
3594	22453	40003
3595	22459	39996
3596	22463	39987
3597	22469	39979
3598	22475	39973
3599	22480	39964
3600	22485	39956
3601	22491	39950
3602	22496	39941
3603	22501	39933
3604	22507	39926
3605	22512	39918
3606	22517	39909
3607	22523	39902
3608	22528	39894
3609	22533	39887
3610	22539	39879
3611	22544	39871
3612	22549	39862
3613	22555	39856
3614	22560	39847
3615	22566	39840
3616	22572	39833
3617	22577	39825
3618	22583	39819
3619	22591	39815
3620	22596	39807
3621	22602	39800
3622	22610	39797
3623	22615	39788
3624	22620	39781
3625	22626	39773
3626	22631	39766
3627	22637	39759
3628	22642	39751
3629	22648	39744
3630	22654	39736
3631	22659	39728
3632	22664	39721
3633	22670	39713
3634	22675	39705
3635	22681	39698
3636	22686	39690
3637	22691	39682
3638	22698	39676
3639	22703	39668
3640	22708	39660
3641	22715	39655
3642	22720	39647
3643	22725	39639
3644	22730	39629
3645	22735	39621
3646	22740	39613
3647	22746	39606
3648	22751	39598
3649	22756	39589
3650	22761	39582
3651	22766	39573
3652	22772	39566
3653	22778	39559
3654	22783	39551
3655	22789	39545
3656	22796	39539
3657	22802	39532
3658	22807	39525
3659	22812	39517
3660	22819	39511
3661	22825	39505
3662	22830	39497
3663	22835	39488
3664	22840	39480
3665	22846	39472
3666	22850	39464
3667	22856	39456
3668	22861	39449
3669	22867	39440
3670	22872	39434
3671	22878	39427
3672	22884	39419
3673	22889	39412
3674	22895	39405
3675	22900	39396
3676	22904	39386
3677	22910	39380
3678	22916	39373
3679	22922	39366
3680	22927	39358
3681	22932	39350
3682	22939	39344
3683	22944	39336
3684	22949	39328
3685	22956	39323
3686	22961	39315
3687	22966	39307
3688	22971	39299
3689	22976	39290
3690	22981	39282
3691	22988	39276
3692	22994	39269
3693	23001	39265
3694	23006	39258
3695	23012	39250
3696	23016	39240
3697	23021	39232
3698	23026	39223
3699	23032	39217
3700	23037	39208
3701	23042	39200
3702	23048	39194
3703	23053	39186
3704	23059	39178
3705	23064	39171
3706	23068	39160
3707	23073	39152
3708	23079	39146
3709	23085	39138
3710	23088	39127
3711	23093	39120
3712	23099	39113
3713	23104	39105
3714	23110	39097
3715	23115	39089
3716	23120	39081
3717	23126	39074
3718	23131	39067
3719	23137	39059
3720	23142	39051
3721	23147	39043
3722	23152	39035
3723	23158	39028
3724	23163	39020
3725	23169	39013
3726	23175	39006
3727	23181	39000
3728	23186	38992
3729	23193	38986
3730	23198	38979
3731	23204	38972
3732	23209	38964
3733	23214	38956
3734	23220	38949
3735	23225	38941
3736	23231	38934
3737	23236	38925
3738	23241	38918
3739	23246	38910
3740	23252	38903
3741	23257	38895
3742	23262	38887
3743	23268	38880
3744	23273	38872
3745	23278	38864
3746	23284	38857
3747	23289	38849
3748	23294	38841
3749	23300	38834
3750	23306	38827
3751	23311	38819
3752	23317	38813
3753	23322	38804
3754	23327	38796
3755	23334	38791
3756	23339	38783
3757	23345	38776
3758	23351	38770
3759	23357	38763
3760	23362	38754
3761	23367	38747
3762	23373	38740
3763	23378	38732
3764	23384	38725
3765	23389	38717
3766	23395	38711
3767	23399	38701
3768	23405	38693
3769	23410	38685
3770	23415	38678
3771	23421	38671
3772	23426	38662
3773	23431	38655
3774	23437	38647
3775	23442	38640
3776	23448	38633
3777	23452	38624
3778	23458	38617
3779	23464	38610
3780	23469	38602
3781	23474	38594
3782	23479	38587
3783	23485	38579
3784	23490	38572
3785	23496	38564
3786	23501	38557
3787	23507	38550
3788	23510	38539
3789	23515	38531
3790	23521	38523
3791	23527	38517
3792	23532	38510
3793	23538	38502
3794	23543	38494
3795	23548	38486
3796	23553	38478
3797	23559	38471
3798	23562	38459
3799	23567	38451
3800	23589	38472
3801	23595	38464
3802	23600	38456
3803	23607	38451
3804	23612	38443
3805	23618	38437
3806	23623	38429
3807	23628	38421
3808	23634	38414
3809	23639	38406
3810	23644	38398
3811	23650	38391
3812	23655	38384
3813	23659	38373
3814	23665	38367
3815	23670	38359
3816	23675	38351
3817	23680	38343
3818	23684	38332
3819	23689	38325
3820	23695	38318
3821	23701	38312
3822	23707	38306
3823	23713	38298
3824	23718	38290
3825	23723	38282
3826	23728	38274
3827	23732	38264
3828	23737	38257
3829	23743	38249
3830	23748	38242
3831	23754	38234
3832	23759	38227
3833	23765	38220
3834	23770	38212
3835	23776	38205
3836	23781	38198
3837	23784	38187
3838	23789	38179
3839	23795	38172
3840	23800	38164
3841	23805	38156
3842	23809	38145
3843	23815	38140
3844	23822	38133
3845	23828	38128
3846	23833	38120
3847	23838	38112
3848	23845	38106
3849	23850	38099
3850	23856	38092
3851	23862	38086
3852	23868	38080
3853	23874	38073
3854	23879	38065
3855	23883	38054
3856	23889	38047
3857	23894	38039
3858	23899	38031
3859	23905	38025
3860	23911	38018
3861	23916	38010
3862	23921	38003
3863	23926	37995
3864	23931	37986
3865	23937	37980
3866	23942	37972
3867	23947	37964
3868	23954	37959
3869	23960	37952
3870	23965	37944
3871	23971	37938
3872	23974	37926
3873	23979	37918
3874	23985	37912
3875	23990	37904
3876	23995	37896
3877	24001	37890
3878	24004	37879
3879	24011	37873
3880	24018	37868
3881	24023	37860
3882	24027	37851
3883	24034	37845
3884	24039	37838
3885	24044	37830
3886	24051	37824
3887	24056	37816
3888	24061	37809
3889	24067	37802
3890	24072	37795
3891	24078	37788
3892	24084	37781
3893	24089	37774
3894	24092	37763
3895	24099	37758
3896	24105	37751
3897	24110	37743
3898	24116	37737
3899	24122	37729
3900	24128	37724
3901	24134	37716
3902	24139	37709
3903	24145	37703
3904	24150	37695
3905	24153	37684
3906	24160	37677
3907	24165	37670
3908	24170	37662
3909	24176	37656
3910	24182	37648
3911	24187	37641
3912	24193	37634
3913	24198	37627
3914	24204	37620
3915	24210	37613
3916	24215	37606
3917	24222	37601
3918	24235	37605
3919	24242	37600
3920	24245	37589
3921	24250	37581
3922	24256	37575
3923	24262	37568
3924	24267	37560
3925	24273	37554
3926	24279	37547
3927	24284	37540
3928	24290	37532
3929	24295	37525
3930	24301	37518
3931	24307	37512
3932	24312	37504
3933	24318	37497
3934	24321	37487
3935	24326	37479
3936	24331	37471
3937	24339	37466
3938	24344	37459
3939	24351	37453
3940	24357	37447
3941	24362	37440
3942	24369	37434
3943	24375	37427
3944	24381	37421
3945	24387	37415
3946	24393	37409
3947	24399	37403
3948	24405	37396
3949	24412	37391
3950	24419	37386
3951	24425	37380
3952	24432	37375
3953	24440	37371
3954	24446	37365
3955	24450	37356
3956	24456	37349
3957	24463	37344
3958	24468	37336
3959	24475	37331
3960	24482	37325
3961	24488	37319
3962	24494	37313
3963	24500	37306
3964	24506	37300
3965	24513	37295
3966	24520	37289
3967	24527	37285
3968	24534	37280
3969	24540	37274
3970	24547	37269
3971	24553	37262
3972	24558	37255
3973	24564	37248
3974	24569	37241
3975	24573	37230
3976	24578	37223
3977	24583	37215
3978	24588	37207
3979	24594	37201
3980	24599	37193
3981	24604	37184
3982	24610	37179
3983	24614	37168
3984	24619	37160
3985	24625	37154
3986	24632	37148
3987	24637	37142
3988	24644	37135
3989	24649	37128
3990	24655	37122
3991	24661	37116
3992	24666	37108
3993	24673	37102
3994	24678	37094
3995	24683	37087
3996	24689	37080
3997	24692	37070
3998	24697	37062
3999	24704	37056
4000	24709	37048
4001	24715	37042
4002	24722	37036
4003	24727	37029
4004	24733	37022
4005	24738	37015
4006	24744	37008
4007	24749	37001
4008	24755	36993
4009	24759	36985
4010	24764	36977
4011	24770	36969
4012	24775	36962
4013	24778	36951
4014	24784	36944
4015	24789	36937
4016	24795	36930
4017	24801	36924
4018	24806	36916
4019	24812	36909
4020	24818	36903
4021	24824	36896
4022	24830	36890
4023	24837	36886
4024	24843	36879
4025	24850	36874
4026	24856	36867
4027	24862	36861
4028	24867	36853
4029	24872	36846
4030	24879	36841
4031	24884	36833
4032	24889	36825
4033	24895	36819
4034	24900	36811
4035	24904	36801
4036	24910	36794
4037	24915	36786
4038	24919	36777
4039	24924	36770
4040	24930	36763
4041	24936	36756
4042	24942	36749
4043	24947	36742
4044	24952	36734
4045	24958	36728
4046	24963	36721
4047	24969	36713
4048	24972	36703
4049	24976	36693
4050	24981	36685
4051	24986	36678
4052	24991	36670
4053	24996	36663
4054	25002	36655
4055	25007	36647
4056	25012	36640
4057	25017	36632
4058	25023	36625
4059	25029	36619
4060	25035	36613
4061	25041	36606
4062	25046	36599
4063	25053	36593
4064	25058	36586
4065	25063	36578
4066	25069	36572
4067	25075	36564
4068	25080	36557
4069	25086	36550
4070	25093	36545
4071	25098	36537
4072	25104	36532
4073	25109	36524
4074	25115	36517
4075	25121	36510
4076	25125	36502
4077	25131	36496
4078	25138	36489
4079	25143	36482
4080	25149	36476
4081	25154	36469
4082	25160	36462
4083	25166	36456
4084	25171	36448
4085	25177	36440
4086	25183	36434
4087	25188	36427
4088	25193	36419
4089	25200	36413
4090	25205	36405
4091	25211	36400
4092	25216	36392
4093	25221	36385
4094	25231	36383
4095	25237	36377
4096	25241	36368
4097	25247	36362
4098	25252	36354
4099	25258	36348
4100	25264	36341
4101	25270	36334
4102	25276	36328
4103	25281	36320
4104	25286	36312
4105	25291	36305
4106	25296	36297
4107	25302	36290
4108	25308	36283
4109	25313	36276
4110	25316	36265
4111	25321	36258
4112	25327	36251
4113	25332	36243
4114	25338	36237
4115	25343	36229
4116	25348	36222
4117	25356	36218
4118	25362	36212
4119	25368	36205
4120	25375	36200
4121	25381	36193
4122	25387	36187
4123	25392	36180
4124	25397	36172
4125	25403	36165
4126	25408	36158
4127	25414	36151
4128	25417	36141
4129	25423	36135
4130	25429	36128
4131	25435	36122
4132	25441	36115
4133	25447	36108
4134	25453	36102
4135	25459	36095
4136	25464	36088
4137	25470	36081
4138	25475	36073
4139	25480	36066
4140	25487	36061
4141	25492	36053
4142	25500	36049
4143	25505	36042
4144	25510	36034
4145	25516	36028
4146	25522	36021
4147	25527	36014
4148	25530	36004
4149	25536	35996
4150	25541	35989
4151	25544	35978
4152	25550	35972
4153	25556	35965
4154	25561	35957
4155	25566	35951
4156	25571	35943
4157	25577	35936
4158	25583	35929
4159	25588	35921
4160	25593	35914
4161	25599	35907
4162	25604	35900
4163	25611	35895
4164	25618	35891
4165	25621	35880
4166	25627	35873
4167	25633	35867
4168	25639	35860
4169	25644	35852
4170	25650	35846
4171	25655	35839
4172	25660	35831
4173	25666	35824
4174	25671	35816
4175	25675	35808
4176	25682	35802
4177	25687	35795
4178	25691	35786
4179	25697	35780
4180	25703	35772
4181	25708	35765
4182	25714	35759
4183	25719	35751
4184	25725	35745
4185	25731	35738
4186	25736	35731
4187	25742	35724
4188	25747	35716
4189	25752	35709
4190	25758	35703
4191	25764	35695
4192	25769	35688
4193	25775	35683
4194	25781	35675
4195	25786	35668
4196	25792	35662
4197	25798	35656
4198	25805	35651
4199	25811	35644
4200	25817	35638
4201	25824	35632
4202	25829	35625
4203	25836	35620
4204	25842	35613
4205	25847	35606
4206	25853	35600
4207	25858	35592
4208	25864	35586
4209	25868	35576
4210	25873	35569
4211	25876	35559
4212	25882	35551
4213	25888	35545
4214	25893	35538
4215	25898	35530
4216	25904	35524
4217	25909	35516
4218	25914	35509
4219	25920	35502
4220	25925	35494
4221	25930	35487
4222	25936	35480
4223	25942	35473
4224	25947	35466
4225	25952	35458
4226	25957	35451
4227	25963	35444
4228	25968	35437
4229	25973	35430
4230	25978	35422
4231	25985	35416
4232	25990	35408
4233	25993	35398
4234	26000	35393
4235	26013	35397
4236	26060	35446
4237	26068	35442
4238	26080	35444
4239	26085	35436
4240	26090	35429
4241	26094	35419
4242	26099	35412
4243	26104	35405
4244	26109	35397
4245	26115	35390
4246	26120	35383
4247	26126	35375
4248	26132	35369
4249	26137	35362
4250	26142	35355
4251	26148	35347
4252	26151	35337
4253	26156	35330
4254	26162	35323
4255	26167	35316
4256	26170	35306
4257	26176	35299
4258	26182	35292
4259	26187	35285
4260	26193	35279
4261	26200	35273
4262	26206	35268
4263	26213	35263
4264	26219	35256
4265	26223	35247
4266	26228	35239
4267	26233	35231
4268	26238	35224
4269	26245	35219
4270	26251	35212
4271	26257	35206
4272	26262	35199
4273	26268	35192
4274	26274	35186
4275	26280	35179
4276	26286	35173
4277	26291	35166
4278	26297	35159
4279	26303	35152
4280	26308	35145
4281	26313	35138
4282	26319	35132
4283	26325	35124
4284	26330	35117
4285	26336	35111
4286	26341	35103
4287	26346	35096
4288	26350	35087
4289	26356	35080
4290	26361	35073
4291	26367	35066
4292	26372	35059
4293	26378	35052
4294	26384	35046
4295	26390	35039
4296	26396	35033
4297	26402	35027
4298	26408	35021
4299	26414	35014
4300	26420	35008
4301	26426	35002
4302	26434	34998
4303	26439	34990
4304	26442	34980
4305	26449	34975
4306	26455	34969
4307	26461	34962
4308	26466	34955
4309	26470	34946
4310	26476	34939
4311	26481	34932
4312	26488	34926
4313	26493	34919
4314	26498	34912
4315	26502	34902
4316	26507	34894
4317	26512	34887
4318	26518	34880
4319	26523	34873
4320	26529	34867
4321	26534	34859
4322	26537	34849
4323	26543	34842
4324	26548	34835
4325	26554	34828
4326	26560	34822
4327	26565	34814
4328	26570	34807
4329	26578	34803
4330	26585	34798
4331	26591	34792
4332	26597	34786
4333	26603	34779
4334	26609	34773
4335	26614	34766
4336	26622	34762
4337	26627	34754
4338	26633	34747
4339	26639	34741
4340	26644	34734
4341	26650	34727
4342	26654	34719
4343	26659	34711
4344	26664	34703
4345	26667	34694
4346	26673	34686
4347	26678	34679
4348	26683	34672
4349	26689	34665
4350	26694	34658
4351	26700	34652
4352	26705	34644
4353	26710	34636
4354	26716	34630
4355	26722	34623
4356	26727	34615
4357	26733	34609
4358	26738	34602
4359	26743	34594
4360	26748	34587
4361	26754	34581
4362	26760	34575
4363	26766	34568
4364	26771	34560
4365	26776	34553
4366	26782	34547
4367	26789	34541
4368	26792	34531
4369	26799	34526
4370	26806	34521
4371	26811	34514
4372	26816	34506
4373	26822	34499
4374	26828	34494
4375	26834	34487
4376	26839	34479
4377	26845	34473
4378	26850	34466
4379	26855	34458
4380	26861	34452
4381	26866	34444
4382	26872	34437
4383	26878	34431
4384	26882	34423
4385	26888	34416
4386	26893	34409
4387	26898	34402
4388	26903	34394
4389	26909	34388
4390	26914	34380
4391	26919	34373
4392	26925	34366
4393	26929	34356
4394	26934	34349
4395	26940	34343
4396	26945	34336
4397	26951	34329
4398	26957	34323
4399	26962	34315
4400	26968	34309
4401	26974	34303
4402	26979	34296
4403	26986	34291
4404	26993	34285
4405	26998	34278
4406	27005	34273
4407	27011	34266
4408	27017	34259
4409	27023	34253
4410	27028	34246
4411	27033	34239
4412	27039	34232
4413	27044	34225
4414	27049	34218
4415	27055	34212
4416	27061	34205
4417	27067	34198
4418	27072	34191
4419	27077	34184
4420	27080	34174
4421	27086	34168
4422	27092	34161
4423	27097	34154
4424	27104	34148
4425	27109	34140
4426	27114	34134
4427	27120	34126
4428	27125	34119
4429	27130	34112
4430	27136	34105
4431	27141	34098
4432	27146	34090
4433	27153	34085
4434	27158	34078
4435	27165	34073
4436	27171	34066
4437	27176	34059
4438	27182	34053
4439	27188	34046
4440	27194	34040
4441	27200	34033
4442	27205	34026
4443	27211	34020
4444	27216	34012
4445	27221	34005
4446	27227	33999
4447	27233	33992
4448	27238	33985
4449	27244	33979
4450	27250	33972
4451	27255	33965
4452	27261	33958
4453	27266	33951
4454	27269	33941
4455	27275	33935
4456	27280	33928
4457	27283	33918
4458	27289	33911
4459	27294	33904
4460	27299	33896
4461	27305	33890
4462	27311	33884
4463	27316	33876
4464	27323	33870
4465	27328	33863
4466	27333	33856
4467	27339	33850
4468	27344	33842
4469	27350	33835
4470	27356	33830
4471	27361	33823
4472	27367	33816
4473	27373	33809
4474	27378	33802
4475	27385	33797
4476	27388	33787
4477	27394	33780
4478	27400	33775
4479	27406	33769
4480	27414	33764
4481	27420	33758
4482	27425	33751
4483	27430	33743
4484	27436	33737
4485	27441	33730
4486	27444	33720
4487	27450	33713
4488	27456	33707
4489	27462	33701
4490	27468	33694
4491	27474	33688
4492	27479	33681
4493	27484	33673
4494	27489	33666
4495	27494	33659
4496	27498	33649
4497	27503	33642
4498	27508	33635
4499	27514	33629
4500	27520	33622
4501	27526	33615
4502	27531	33608
4503	27537	33603
4504	27543	33596
4505	27549	33589
4506	27554	33582
4507	27560	33575
4508	27564	33567
4509	27569	33560
4510	27574	33552
4511	27578	33543
4512	27584	33537
4513	27599	33542
4514	27604	33535
4515	27610	33529
4516	27616	33522
4517	27621	33514
4518	27627	33508
4519	27632	33501
4520	27637	33493
4521	27642	33486
4522	27647	33479
4523	27652	33471
4524	27657	33464
4525	27663	33457
4526	27668	33450
4527	27674	33444
4528	27680	33437
4529	27684	33429
4530	27690	33423
4531	27695	33415
4532	27700	33408
4533	27706	33401
4534	27709	33392
4535	27714	33385
4536	27720	33378
4537	27726	33371
4538	27731	33364
4539	27737	33358
4540	27742	33351
4541	27748	33344
4542	27754	33338
4543	27759	33330
4544	27763	33322
4545	27770	33316
4546	27778	33313
4547	27785	33307
4548	27790	33300
4549	27795	33293
4550	27801	33287
4551	27806	33280
4552	27812	33273
4553	27818	33267
4554	27823	33260
4555	27829	33253
4556	27835	33247
4557	27840	33239
4558	27845	33232
4559	27851	33226
4560	27856	33219
4561	27861	33211
4562	27868	33205
4563	27873	33198
4564	27878	33191
4565	27884	33184
4566	27889	33177
4567	27894	33170
4568	27899	33163
4569	27903	33154
4570	27908	33147
4571	27915	33142
4572	27921	33135
4573	27927	33128
4574	27932	33121
4575	27937	33114
4576	27943	33108
4577	27948	33101
4578	27954	33094
4579	27960	33088
4580	27966	33081
4581	27972	33076
4582	27979	33070
4583	27984	33063
4584	27990	33057
4585	27996	33051
4586	28001	33043
4587	28008	33038
4588	28013	33031
4589	28020	33026
4590	28024	33017
4591	28029	33010
4592	28035	33004
4593	28042	32998
4594	28048	32992
4595	28054	32986
4596	28060	32979
4597	28065	32973
4598	28072	32968
4599	28079	32962
4600	28085	32956
4601	28091	32950
4602	28097	32944
4603	28105	32939
4604	28111	32934
4605	28119	32929
4606	28126	32925
4607	28133	32920
4608	28140	32914
4609	28146	32908
4610	28155	32905
4611	28161	32900
4612	28170	32896
4613	28177	32891
4614	28185	32887
4615	28192	32882
4616	28199	32878
4617	28206	32872
4618	28213	32867
4619	28219	32862
4620	28226	32856
4621	28230	32848
4622	28237	32842
4623	28245	32839
4624	28254	32835
4625	28260	32830
4626	28269	32827
4627	28273	32818
4628	28280	32813
4629	28287	32808
4630	28294	32803
4631	28300	32797
4632	28307	32791
4633	28314	32786
4634	28320	32781
4635	28328	32776
4636	28335	32771
4637	28339	32762
4638	28346	32757
4639	28352	32752
4640	28360	32747
4641	28366	32742
4642	28374	32737
4643	28383	32735
4644	28393	32732
4645	28400	32727
4646	28408	32724
4647	28415	32718
4648	28423	32715
4649	28430	32709
4650	28437	32704
4651	28443	32699
4652	28450	32694
4653	28458	32689
4654	28464	32684
4655	28472	32679
4656	28479	32675
4657	28487	32670
4658	28494	32665
4659	28502	32661
4660	28508	32655
4661	28515	32650
4662	28522	32645
4663	28530	32640
4664	28538	32637
4665	28545	32632
4666	28552	32627
4667	28559	32622
4668	28567	32618
4669	28574	32613
4670	28582	32608
4671	28591	32605
4672	28595	32597
4673	28603	32593
4674	28609	32587
4675	28616	32582
4676	28621	32574
4677	28628	32570
4678	28636	32565
4679	28644	32561
4680	28650	32555
4681	28657	32550
4682	28666	32546
4683	28672	32541
4684	28680	32536
4685	28686	32530
4686	28690	32522
4687	28698	32517
4688	28704	32511
4689	28711	32506
4690	28717	32500
4691	28724	32495
4692	28730	32489
4693	28737	32484
4694	28745	32479
4695	28751	32474
4696	28759	32469
4697	28765	32464
4698	28773	32459
4699	28779	32453
4700	28787	32449
4701	28795	32445
4702	28803	32441
4703	28810	32436
4704	28816	32430
4705	28823	32425
4706	28829	32418
4707	28836	32413
4708	28843	32407
4709	28849	32402
4710	28856	32397
4711	28863	32391
4712	28870	32386
4713	28874	32378
4714	28881	32372
4715	28888	32368
4716	28894	32362
4717	28902	32357
4718	28909	32352
4719	28916	32347
4720	28922	32341
4721	28929	32335
4722	28936	32330
4723	28942	32324
4724	28949	32319
4725	28956	32313
4726	28962	32308
4727	28969	32303
4728	28976	32297
4729	28984	32293
4730	28990	32287
4731	28999	32284
4732	29006	32279
4733	29013	32274
4734	29019	32267
4735	29026	32262
4736	29033	32257
4737	29039	32250
4738	29046	32246
4739	29053	32240
4740	29060	32235
4741	29066	32229
4742	29073	32224
4743	29081	32220
4744	29088	32214
4745	29095	32209
4746	29102	32204
4747	29109	32199
4748	29115	32193
4749	29122	32187
4750	29128	32182
4751	29135	32176
4752	29142	32171
4753	29149	32166
4754	29156	32160
4755	29162	32155
4756	29169	32149
4757	29173	32140
4758	29177	32132
4759	29183	32126
4760	29192	32123
4761	29199	32117
4762	29206	32113
4763	29224	32119
4764	29230	32113
4765	29237	32108
4766	29243	32102
4767	29250	32096
4768	29256	32091
4769	29263	32085
4770	29271	32081
4771	29278	32076
4772	29286	32071
4773	29293	32066
4774	29300	32062
4775	29307	32056
4776	29314	32051
4777	29320	32045
4778	29326	32039
4779	29334	32034
4780	29340	32028
4781	29348	32024
4782	29355	32018
4783	29361	32013
