iter	RMSE
2925	0.6146123283
2926	0.6146117744
2927	0.6146115632
2928	0.6146115632
2929	0.6146115432
2930	0.6146102729
2931	0.6146098197
2932	0.6146097732
2933	0.6146095605
2934	0.6146094842
2935	0.614608661
2936	0.6146085623
2937	0.6146075175
2938	0.6146070352
2939	0.6146062427
2940	0.614606206
2941	0.6146056476
2942	0.6146053154
2943	0.6146052872
2944	0.6146051454
2945	0.6146047416
2946	0.6146046657
2947	0.6146045579
2948	0.6146043765
2949	0.6146042592
2950	0.6146042335
2951	0.6146041229
2952	0.6146040999
2953	0.6146039806
2954	0.6146037654
2955	0.6146037087
2956	0.6146022341
2957	0.614602211
2958	0.6146019011
2959	0.6146016694
2960	0.6146015738
2961	0.6146005677
2962	0.614599342
2963	0.6145992148
2964	0.6145989671
2965	0.6145988539
2966	0.6145985275
2967	0.6145985275
2968	0.6145978147
2969	0.6145967391
2970	0.6145965095
2971	0.614595944
2972	0.6145956929
2973	0.6145956647
2974	0.6145956647
2975	0.614595006
2976	0.6145949035
2977	0.6145947396
2978	0.6145947176
2979	0.6145940723
2980	0.614592925
2981	0.6145903451
2982	0.6145900473
2983	0.6145899735
2984	0.6145895915
2985	0.6145891067
2986	0.6145863152
2987	0.6145862268
2988	0.6145862268
2989	0.6145855786
2990	0.6145854687
2991	0.6145852858
2992	0.6145852795
2993	0.6145838458
2994	0.6145822488
2995	0.6145814036
2996	0.6145808379
2997	0.6145806014
2998	0.6145805112
2999	0.6145803241
3000	0.6145778186
3001	0.6145776833
3002	0.6145776365
3003	0.6145769787
3004	0.6145758388
3005	0.6145757257
3006	0.6145744674
3007	0.6145743558
3008	0.6145739758
3009	0.6145717284
3010	0.6145716878
3011	0.6145716667
3012	0.6145713295
3013	0.6145703989
3014	0.6145703866
3015	0.6145703866
3016	0.6145701496
3017	0.6145699061
3018	0.6145691558
3019	0.6145665136
3020	0.6145662181
3021	0.6145661836
3022	0.6145655921
3023	0.614565225
3024	0.6145648214
3025	0.6145648214
3026	0.6145647521
3027	0.6145647132
3028	0.6145641471
3029	0.6145637481
3030	0.6145623766
3031	0.6145569777
3032	0.6145568273
3033	0.6145567274
3034	0.6145567274
3035	0.6145566564
3036	0.6145566011
3037	0.6145565404
3038	0.6145563036
3039	0.6145549167
3040	0.6145543914
3041	0.6145524625
3042	0.6145523488
3043	0.6145520396
3044	0.6145518984
3045	0.6145515907
3046	0.6145511169
3047	0.6145511083
3048	0.6145500437
3049	0.6145499087
3050	0.6145497583
3051	0.6145496474
3052	0.6145490797
3053	0.6145486962
3054	0.6145486623
3055	0.6145486585
3056	0.6145484796
3057	0.6145482563
3058	0.6145479264
3059	0.6145478979
3060	0.6145470668
3061	0.6145466852
3062	0.6145462311
3063	0.6145457988
3064	0.6145430628
3065	0.6145430583
3066	0.6145422414
3067	0.6145420325
3068	0.614541698
3069	0.6145410641
3070	0.6145408747
3071	0.6145407488
3072	0.6145404299
3073	0.6145402446
3074	0.6145400558
3075	0.614539752
3076	0.6145394672
3077	0.6145387839
3078	0.6145381642
3079	0.6145379677
3080	0.6145379074
3081	0.6145376486
3082	0.6145370702
3083	0.6145364743
3084	0.6145364299
3085	0.6145362366
3086	0.6145359933
3087	0.6145342889
3088	0.6145342889
3089	0.6145342793
3090	0.6145308737
3091	0.6145290097
3092	0.6145289931
3093	0.6145258263
3094	0.6145251088
3095	0.6145247342
3096	0.6145243888
3097	0.6145240136
3098	0.6145237822
3099	0.6145236128
3100	0.6145231431
3101	0.6145209145
3102	0.6145204748
3103	0.6145201777
3104	0.6145201229
3105	0.6145198287
3106	0.6145195775
3107	0.6145194832
3108	0.6145194831
3109	0.6145190875
3110	0.6145190875
3111	0.6145175473
3112	0.6145174065
3113	0.6145172988
3114	0.6145152642
3115	0.6145151582
3116	0.6145148682
3117	0.6145148339
3118	0.6145147775
3119	0.6145142456
3120	0.6145140912
3121	0.6145138918
3122	0.6145138449
3123	0.6145137567
3124	0.6145136341
3125	0.6145136341
3126	0.6145135773
3127	0.6145135382
3128	0.6145132428
3129	0.6145131107
3130	0.6145128454
3131	0.6145126939
3132	0.6145123489
3133	0.6145114032
3134	0.6145112871
3135	0.6145112871
3136	0.6145112871
3137	0.6145110851
3138	0.6145101864
3139	0.6145090147
3140	0.6145084931
3141	0.6145084678
3142	0.6145077042
3143	0.6145065183
3144	0.6145048335
3145	0.61450415
3146	0.6145038152
3147	0.6145036057
3148	0.6145035238
3149	0.6145016361
3150	0.6145006835
3151	0.6145002965
3152	0.6144995919
3153	0.6144993584
3154	0.6144949088
3155	0.6144949086
3156	0.6144947762
3157	0.6144923338
3158	0.6144922664
3159	0.6144921694
3160	0.6144920227
3161	0.6144920227
3162	0.6144919091
3163	0.6144911987
3164	0.6144910565
3165	0.6144908763
3166	0.6144908763
3167	0.614490328
3168	0.6144902293
3169	0.6144900421
3170	0.6144900388
3171	0.6144895031
3172	0.6144894693
3173	0.6144889914
3174	0.61448896
3175	0.6144887406
3176	0.614488679
3177	0.6144881875
3178	0.6144875504
3179	0.6144875088
3180	0.6144869799
3181	0.614486348
3182	0.6144863059
3183	0.6144820094
3184	0.6144818779
3185	0.6144816946
3186	0.614481373
3187	0.6144813648
3188	0.614481221
3189	0.6144808131
3190	0.6144807181
3191	0.614479511
3192	0.6144794922
3193	0.6144791857
3194	0.6144787414
3195	0.6144787414
3196	0.6144787359
3197	0.6144779017
3198	0.614477409
3199	0.6144772846
3200	0.6144771587
3201	0.6144767353
3202	0.6144759419
3203	0.614474916
3204	0.614474789
3205	0.6144745673
3206	0.6144742086
3207	0.6144733743
3208	0.6144725936
3209	0.6144725116
3210	0.614471346
3211	0.6144701091
3212	0.6144689207
3213	0.6144688794
3214	0.6144674997
3215	0.6144672472
3216	0.6144667285
3217	0.6144660132
3218	0.6144659665
3219	0.6144659665
3220	0.6144656136
3221	0.6144655034
3222	0.6144648424
3223	0.6144641315
3224	0.6144640507
3225	0.6144640019
3226	0.6144639743
3227	0.6144637169
3228	0.6144632581
3229	0.6144632392
3230	0.6144631006
3231	0.6144631006
3232	0.6144627625
3233	0.6144626927
3234	0.6144622765
3235	0.6144613299
3236	0.6144605904
3237	0.6144603872
3238	0.6144593319
3239	0.6144592125
3240	0.6144590765
3241	0.6144590005
3242	0.6144588682
3243	0.6144585496
3244	0.6144584229
3245	0.6144583237
3246	0.6144582227
3247	0.6144580084
3248	0.6144578581
3249	0.6144576505
3250	0.6144573667
3251	0.61445732
3252	0.61445686
3253	0.6144565128
3254	0.6144563577
3255	0.6144562704
3256	0.6144557211
3257	0.6144554476
3258	0.6144554123
3259	0.6144552972
3260	0.6144548745
3261	0.6144547616
3262	0.6144535459
3263	0.6144534765
3264	0.6144532456
3265	0.6144532257
3266	0.6144520504
3267	0.6144515744
3268	0.6144515744
3269	0.6144514455
3270	0.614450999
3271	0.6144508528
3272	0.6144500805
3273	0.6144496304
3274	0.6144487179
3275	0.6144486423
3276	0.6144486423
3277	0.6144485135
3278	0.6144485077
3279	0.6144482167
3280	0.614448095
3281	0.614447833
3282	0.6144476604
3283	0.6144474265
3284	0.6144473913
3285	0.6144471218
3286	0.6144469156
3287	0.6144468266
3288	0.6144467829
3289	0.614446778
3290	0.6144467538
3291	0.6144465664
3292	0.6144465563
3293	0.6144465423
3294	0.6144465419
3295	0.6144465213
3296	0.6144465052
3297	0.6144458132
3298	0.6144454763
3299	0.6144447277
3300	0.6144445595
3301	0.6144445595
3302	0.6144445508
3303	0.6144445179
3304	0.6144443262
3305	0.6144436785
3306	0.6144436785
3307	0.6144436054
3308	0.6144435995
3309	0.6144435995
3310	0.6144435157
3311	0.6144432116
3312	0.614443205
3313	0.6144430988
3314	0.6144429939
3315	0.6144428751
3316	0.6144424723
3317	0.6144420701
3318	0.6144420316
3319	0.6144417034
3320	0.6144412142
3321	0.61443955
3322	0.6144395021
3323	0.6144386439
3324	0.614438592
3325	0.6144383897
3326	0.6144381794
3327	0.6144374669
3328	0.6144358588
3329	0.6144357867
3330	0.6144357866
3331	0.6144357866
3332	0.614435725
3333	0.6144355923
3334	0.6144342373
3335	0.6144341394
3336	0.6144340842
3337	0.6144339572
3338	0.614433712
3339	0.6144330405
3340	0.6144329984
3341	0.614432238
3342	0.6144320972
3343	0.614431921
3344	0.6144318317
3345	0.6144307052
3346	0.6144306614
3347	0.6144304134
3348	0.6144301344
3349	0.6144294995
3350	0.6144294422
3351	0.6144285525
3352	0.6144285149
3353	0.6144279979
3354	0.6144279795
3355	0.6144279393
3356	0.6144277502
3357	0.6144269558
3358	0.6144267575
3359	0.6144265343
3360	0.6144262734
3361	0.6144254867
3362	0.6144253819
3363	0.6144252577
3364	0.6144251228
3365	0.6144249277
3366	0.6144245831
3367	0.6144242846
3368	0.6144239398
3369	0.6144231958
3370	0.614423159
3371	0.614422961
3372	0.6144227091
3373	0.6144221872
3374	0.6144220752
3375	0.6144218192
3376	0.6144217806
3377	0.6144217771
3378	0.6144214383
3379	0.6144213842
3380	0.61442134
3381	0.6144211148
3382	0.6144202618
3383	0.6144185675
3384	0.6144183097
3385	0.6144181672
3386	0.6144173235
3387	0.6144172767
3388	0.6144171045
3389	0.6144170536
3390	0.6144170536
3391	0.6144169688
3392	0.6144169634
3393	0.6144166883
3394	0.6144154653
3395	0.6144154007
3396	0.6144147421
3397	0.6144146503
3398	0.6144146452
3399	0.6144145897
3400	0.6144145876
3401	0.6144145383
3402	0.6144145325
3403	0.6144141428
3404	0.6144138973
3405	0.6144136736
3406	0.6144131933
3407	0.6144130967
3408	0.6144128849
3409	0.6144127921
3410	0.6144125824
3411	0.6144124509
3412	0.6144120982
3413	0.6144117238
3414	0.6144114992
3415	0.614411491
3416	0.6144101594
3417	0.6144099328
3418	0.6144096812
3419	0.614407938
3420	0.614407795
3421	0.6144075793
3422	0.6144075135
3423	0.6144072821
3424	0.6144071989
3425	0.6144068264
3426	0.6144057081
3427	0.6144050595
3428	0.614404747
3429	0.614404747
3430	0.6144042046
3431	0.6144038315
3432	0.6144038135
3433	0.614402929
3434	0.6144029193
3435	0.6144027662
3436	0.6144025616
3437	0.6144025327
3438	0.6144025234
3439	0.6144019729
3440	0.6144017998
3441	0.6144016846
3442	0.6144013443
3443	0.6144013016
3444	0.6144009222
3445	0.6144008845
3446	0.6143997329
3447	0.6143997306
3448	0.6143996133
3449	0.6143994588
3450	0.6143993508
3451	0.6143993507
3452	0.6143993459
3453	0.6143981867
3454	0.6143980634
3455	0.6143979471
3456	0.6143979311
3457	0.6143978233
3458	0.6143977582
3459	0.6143977578
3460	0.6143977481
3461	0.6143976094
3462	0.6143975543
3463	0.6143975543
3464	0.6143974943
3465	0.6143974869
3466	0.6143968912
3467	0.6143962143
3468	0.6143961161
3469	0.6143961084
3470	0.6143959458
3471	0.6143957878
3472	0.6143954703
3473	0.614395386
3474	0.6143951866
3475	0.6143951862
3476	0.6143951571
3477	0.6143951571
3478	0.6143948808
3479	0.6143942033
3480	0.6143939173
3481	0.6143937555
3482	0.6143934602
3483	0.6143932823
3484	0.6143930352
3485	0.6143923215
3486	0.6143908557
3487	0.6143906981
3488	0.6143899631
3489	0.6143898771
3490	0.6143894875
3491	0.614389377
3492	0.6143892699
3493	0.6143886728
3494	0.6143886501
3495	0.6143880676
3496	0.6143880535
3497	0.6143865706
3498	0.6143865259
3499	0.6143863805
3500	0.6143863805
3501	0.6143863422
3502	0.6143863363
3503	0.6143862028
3504	0.6143854467
3505	0.6143852689
3506	0.6143851567
3507	0.614384712
3508	0.614384712
3509	0.6143844768
3510	0.6143844324
3511	0.6143841414
3512	0.6143841414
3513	0.6143841295
3514	0.6143840114
3515	0.6143839171
3516	0.6143837937
3517	0.6143837869
3518	0.6143836739
3519	0.6143835822
3520	0.6143835369
3521	0.6143832425
3522	0.6143827876
3523	0.6143824022
3524	0.6143822169
3525	0.6143819756
3526	0.6143818732
3527	0.6143817444
3528	0.6143800069
3529	0.6143799929
3530	0.6143798975
3531	0.6143792179
3532	0.6143791092
3533	0.6143789892
3534	0.6143788063
3535	0.614378729
3536	0.6143786223
3537	0.6143784699
3538	0.6143783134
3539	0.614378179
3540	0.6143769492
3541	0.6143766604
3542	0.6143766513
3543	0.6143764374
3544	0.6143764373
3545	0.6143763471
3546	0.61437623
3547	0.6143759301
3548	0.6143756389
3549	0.6143751908
3550	0.6143748747
3551	0.6143746176
3552	0.6143746171
3553	0.6143745023
3554	0.6143744048
3555	0.614373484
3556	0.6143727173
3557	0.6143726146
3558	0.6143724967
3559	0.6143724801
3560	0.6143723212
3561	0.6143708623
3562	0.6143706534
3563	0.6143692858
3564	0.6143692003
3565	0.6143690419
3566	0.6143687628
3567	0.6143685841
3568	0.6143685841
3569	0.6143683591
3570	0.6143681897
3571	0.614368142
3572	0.6143680572
3573	0.6143671982
3574	0.6143671883
3575	0.6143669996
3576	0.6143662107
3577	0.6143661034
3578	0.6143661034
3579	0.61436609
3580	0.6143660636
3581	0.6143659499
3582	0.6143659499
3583	0.6143658999
3584	0.6143658677
3585	0.6143657883
3586	0.6143656566
3587	0.6143654622
3588	0.6143649647
3589	0.6143647402
3590	0.614364585
3591	0.614364441
3592	0.6143644327
3593	0.6143642668
3594	0.6143641747
3595	0.6143641245
3596	0.6143640988
3597	0.6143633475
3598	0.6143627182
3599	0.6143627059
3600	0.614362574
3601	0.6143623354
3602	0.6143623144
3603	0.6143623035
3604	0.6143622087
3605	0.6143619497
3606	0.6143619435
3607	0.6143611809
3608	0.6143609506
3609	0.6143607469
3610	0.6143601803
3611	0.6143601145
3612	0.6143601065
3613	0.6143598669
3614	0.6143598589
3615	0.614359846
3616	0.6143592636
3617	0.6143587812
3618	0.6143581158
3619	0.6143579712
3620	0.614357247
3621	0.6143571712
3622	0.6143568273
3623	0.6143566733
3624	0.6143564537
3625	0.6143531104
3626	0.6143530389
3627	0.6143529298
3628	0.6143528468
3629	0.6143527083
3630	0.6143523806
3631	0.6143522557
3632	0.6143519785
3633	0.6143517686
3634	0.6143508261
3635	0.6143507528
3636	0.6143504064
3637	0.6143500667
3638	0.6143498986
3639	0.6143498946
3640	0.6143495401
3641	0.6143495231
3642	0.61434754
3643	0.6143474478
3644	0.6143474478
3645	0.6143472645
3646	0.6143469441
3647	0.6143462574
3648	0.614346209
3649	0.6143461184
3650	0.614346118
3651	0.6143460383
3652	0.6143459595
3653	0.6143453436
3654	0.6143452891
3655	0.614344521
3656	0.6143445039
3657	0.6143437567
3658	0.6143437071
3659	0.6143436752
3660	0.6143436176
3661	0.6143433704
3662	0.6143433038
3663	0.6143432993
3664	0.6143432494
3665	0.6143428519
3666	0.614342847
3667	0.6143428245
3668	0.614342678
3669	0.6143425382
3670	0.6143415748
3671	0.6143401932
3672	0.614339663
3673	0.6143396093
3674	0.6143395139
3675	0.6143394622
3676	0.6143394621
3677	0.6143388462
3678	0.6143387644
3679	0.6143384138
3680	0.6143375875
3681	0.6143374477
3682	0.6143371527
3683	0.6143371297
3684	0.614337024
3685	0.6143367649
3686	0.6143365014
3687	0.6143364185
3688	0.614336415
3689	0.6143363603
3690	0.6143363476
3691	0.6143361156
3692	0.6143355574
3693	0.6143354135
3694	0.6143353905
3695	0.6143350796
3696	0.6143350796
3697	0.6143350571
3698	0.6143350295
3699	0.6143350085
3700	0.6143349993
3701	0.6143349952
3702	0.6143346139
3703	0.6143340319
3704	0.6143338809
3705	0.6143337029
3706	0.6143337029
3707	0.6143334643
3708	0.6143328441
3709	0.6143317927
3710	0.6143317927
3711	0.6143315543
3712	0.614331485
3713	0.6143314151
3714	0.6143313761
3715	0.614330735
3716	0.6143307078
3717	0.6143303011
3718	0.6143301623
3719	0.6143300821
3720	0.6143300609
3721	0.614330051
3722	0.6143300429
3723	0.614329614
3724	0.6143294439
3725	0.6143290915
3726	0.6143283018
3727	0.6143282127
3728	0.6143282011
3729	0.6143280956
3730	0.6143279102
3731	0.6143278372
3732	0.6143278134
3733	0.6143277087
3734	0.6143275764
3735	0.6143264907
3736	0.6143263849
3737	0.6143262217
3738	0.6143261663
3739	0.6143260286
3740	0.6143258731
3741	0.6143257404
3742	0.6143256278
3743	0.6143255011
3744	0.6143250208
3745	0.6143249009
3746	0.6143247026
3747	0.614324677
3748	0.6143239382
3749	0.6143237032
3750	0.6143230766
3751	0.6143229903
3752	0.6143228427
3753	0.6143228271
3754	0.6143226414
3755	0.6143225152
3756	0.6143221358
3757	0.6143218979
3758	0.6143218196
3759	0.6143217315
3760	0.614321728
3761	0.6143216874
3762	0.6143216209
3763	0.6143215602
3764	0.6143215003
3765	0.6143214965
3766	0.6143214608
3767	0.6143214608
3768	0.6143212113
3769	0.6143211105
3770	0.6143210923
3771	0.6143210405
3772	0.6143210335
3773	0.6143210272
3774	0.6143209436
3775	0.6143197661
3776	0.6143196597
3777	0.614319658
3778	0.6143194965
3779	0.6143193085
3780	0.6143186692
3781	0.614318607
3782	0.6143185832
3783	0.6143184831
3784	0.6143183442
3785	0.614316722
3786	0.6143159629
3787	0.6143155059
3788	0.6143155059
3789	0.6143154727
3790	0.614314862
3791	0.6143146208
3792	0.6143141772
3793	0.6143140818
3794	0.6143139998
3795	0.6143138921
3796	0.614313844
3797	0.6143135601
3798	0.61431356
3799	0.6143134043
3800	0.6143127066
3801	0.6143123309
3802	0.6143109626
3803	0.6143107081
3804	0.6143106711
3805	0.6143103768
3806	0.6143103267
3807	0.6143100092
3808	0.6143062758
3809	0.6143062082
3810	0.6143061673
3811	0.6143050745
3812	0.6143047536
3813	0.6143047536
3814	0.614304705
3815	0.6143046937
3816	0.6143042807
3817	0.6143042212
3818	0.6143042212
3819	0.614302963
3820	0.61430289
3821	0.6143028431
3822	0.6143027331
3823	0.614302646
3824	0.6143026412
3825	0.614301883
3826	0.6143017042
3827	0.6143017042
3828	0.6143012957
3829	0.614301217
3830	0.6143011609
3831	0.6143008168
3832	0.6143003571
3833	0.6143001784
3834	0.6142999876
3835	0.6142999056
3836	0.6142998419
3837	0.6142998419
3838	0.6142997375
3839	0.6142996539
3840	0.6142996294
3841	0.6142993689
3842	0.6142993689
3843	0.6142993347
3844	0.6142989469
3845	0.6142989277
3846	0.6142983065
3847	0.6142981493
3848	0.6142978462
3849	0.6142977429
3850	0.6142975751
3851	0.6142975288
3852	0.6142974996
3853	0.6142974602
3854	0.6142974494
3855	0.6142974494
3856	0.6142973238
3857	0.6142973206
3858	0.6142973073
3859	0.6142972668
3860	0.6142969802
3861	0.6142969626
3862	0.614296876
3863	0.6142968647
3864	0.6142968622
3865	0.6142967604
3866	0.614296618
3867	0.6142965321
3868	0.6142964742
3869	0.6142961087
3870	0.614296089
3871	0.6142951084
3872	0.6142951084
3873	0.6142950529
3874	0.6142948847
3875	0.614294616
3876	0.6142946076
3877	0.6142937989
3878	0.6142937989
3879	0.6142937684
3880	0.6142937463
3881	0.6142936525
3882	0.6142936525
3883	0.6142934232
3884	0.6142932581
3885	0.6142931072
3886	0.6142925795
3887	0.6142925192
3888	0.6142923783
3889	0.6142922563
3890	0.6142922142
3891	0.6142919039
3892	0.6142915489
3893	0.614291476
3894	0.614291476
3895	0.614290625
3896	0.6142903207
3897	0.6142903077
3898	0.6142902713
3899	0.6142901531
3900	0.614286449
3901	0.6142858265
3902	0.6142851822
3903	0.6142850764
3904	0.6142850688
3905	0.6142850688
3906	0.614284104
3907	0.6142828018
3908	0.6142827827
3909	0.6142818295
3910	0.6142816131
3911	0.6142816034
3912	0.6142807601
3913	0.6142805591
3914	0.6142805421
3915	0.614280533
3916	0.6142804822
3917	0.6142804209
3918	0.6142803364
3919	0.6142802605
3920	0.6142802605
3921	0.6142802299
3922	0.6142800711
3923	0.614280067
3924	0.6142800311
3925	0.6142798226
3926	0.6142796169
3927	0.6142795727
3928	0.6142794909
3929	0.6142792927
3930	0.6142791262
3931	0.614279038
3932	0.614278917
3933	0.6142788494
3934	0.6142788494
3935	0.614278556
3936	0.6142783527
3937	0.6142781782
3938	0.6142781351
3939	0.6142776107
3940	0.6142771958
3941	0.6142771313
3942	0.6142771294
3943	0.6142768734
3944	0.6142764319
3945	0.6142758839
3946	0.6142756017
3947	0.6142755073
3948	0.6142753022
3949	0.6142746278
3950	0.6142745509
3951	0.6142735809
3952	0.6142735767
3953	0.614273326
3954	0.6142733223
3955	0.6142733223
3956	0.6142731751
3957	0.6142729774
3958	0.6142729689
3959	0.6142727002
3960	0.6142726354
3961	0.6142724538
3962	0.6142720868
3963	0.614271759
3964	0.6142712558
3965	0.614271216
3966	0.6142709907
3967	0.6142708964
3968	0.6142708749
3969	0.6142683968
3970	0.6142683259
3971	0.6142681468
3972	0.6142679241
3973	0.6142678942
3974	0.6142678576
3975	0.6142678576
3976	0.614267849
3977	0.6142671251
3978	0.6142670328
3979	0.6142666513
3980	0.6142666469
3981	0.6142662442
3982	0.614265363
3983	0.614265363
3984	0.6142653533
3985	0.6142652829
3986	0.6142651111
3987	0.6142650692
3988	0.6142639301
3989	0.6142637321
3990	0.6142637291
3991	0.614262389
3992	0.6142622957
3993	0.6142616736
3994	0.6142616446
3995	0.6142616175
3996	0.6142615712
3997	0.6142615712
3998	0.614261484
3999	0.6142613789
4000	0.6142612757
4001	0.6142612368
4002	0.6142611488
4003	0.6142608482
4004	0.6142606016
4005	0.6142591235
4006	0.6142590388
4007	0.6142585693
4008	0.6142574355
4009	0.6142574334
4010	0.6142573141
4011	0.614257302
4012	0.6142570338
4013	0.6142570338
4014	0.6142568803
4015	0.6142566121
4016	0.6142559666
4017	0.6142553433
4018	0.6142552969
4019	0.6142550788
4020	0.6142548622
4021	0.6142547804
4022	0.6142538215
4023	0.6142537371
4024	0.614253325
4025	0.614253144
4026	0.6142530835
4027	0.6142528496
4028	0.614252298
4029	0.614252041
4030	0.6142511126
4031	0.6142510681
4032	0.6142508487
4033	0.6142505916
4034	0.6142505475
4035	0.6142505472
4036	0.6142504985
4037	0.6142498416
4038	0.6142498416
4039	0.6142497461
4040	0.6142495362
4041	0.6142494805
4042	0.6142489582
4043	0.614248879
4044	0.6142486743
4045	0.6142480894
4046	0.6142472944
4047	0.6142472778
4048	0.6142472778
4049	0.6142472777
4050	0.6142471082
4051	0.6142470494
4052	0.6142470494
4053	0.6142467598
4054	0.61424664
4055	0.6142466358
4056	0.6142465893
4057	0.6142465578
4058	0.6142465488
4059	0.6142465013
4060	0.6142462501
4061	0.6142460337
4062	0.6142455296
4063	0.6142453819
4064	0.6142453486
4065	0.6142452483
4066	0.6142451368
4067	0.6142450839
4068	0.6142448154
4069	0.6142447711
4070	0.614244649
4071	0.6142446112
4072	0.6142445134
4073	0.6142445039
4074	0.6142442008
4075	0.6142441239
4076	0.6142440626
4077	0.6142440033
4078	0.614243848
4079	0.6142437786
4080	0.6142422078
4081	0.6142421224
4082	0.6142403789
4083	0.6142403548
4084	0.6142402389
4085	0.6142398335
4086	0.614239174
4087	0.6142382339
4088	0.6142381517
4089	0.6142379949
4090	0.6142379533
4091	0.6142379392
4092	0.6142378593
4093	0.6142374146
4094	0.6142371178
4095	0.6142370277
4096	0.6142370276
4097	0.6142370178
4098	0.614237016
4099	0.6142368975
4100	0.6142368171
4101	0.6142364411
4102	0.6142364337
4103	0.6142360889
4104	0.6142359709
4105	0.6142358761
4106	0.6142358709
4107	0.6142344943
4108	0.614234061
4109	0.6142337583
4110	0.6142337582
4111	0.6142336264
4112	0.6142332783
4113	0.614232708
4114	0.6142323292
4115	0.614232319
4116	0.6142322974
4117	0.6142322094
4118	0.6142319362
4119	0.6142318609
4120	0.6142304283
4121	0.6142303836
4122	0.6142302275
4123	0.6142301546
4124	0.6142301525
4125	0.6142299781
4126	0.6142295803
4127	0.614229474
4128	0.614229474
4129	0.6142293889
4130	0.6142292976
4131	0.6142290491
4132	0.6142289499
4133	0.6142285931
4134	0.6142283695
4135	0.6142264088
4136	0.6142250971
4137	0.6142250952
4138	0.6142250138
4139	0.6142249138
4140	0.6142242132
4141	0.6142240545
4142	0.6142233703
4143	0.6142233202
4144	0.6142232267
4145	0.6142230948
4146	0.6142230172
4147	0.6142226451
4148	0.6142226451
4149	0.6142225933
4150	0.6142220477
4151	0.6142220477
4152	0.6142219702
4153	0.6142215796
4154	0.6142215351
4155	0.614221528
4156	0.6142213336
4157	0.6142212218
4158	0.6142210844
4159	0.6142210763
4160	0.6142209678
4161	0.6142209322
4162	0.6142209289
4163	0.6142208286
4164	0.6142206787
4165	0.6142206787
4166	0.6142205836
4167	0.6142204803
4168	0.6142204289
4169	0.6142203488
4170	0.6142199671
4171	0.6142198744
4172	0.6142194411
4173	0.6142189865
4174	0.6142189774
4175	0.6142189304
4176	0.6142187926
4177	0.614218753
4178	0.614218753
4179	0.6142187021
4180	0.6142183583
4181	0.6142182489
4182	0.6142182167
4183	0.6142179103
4184	0.6142177095
4185	0.6142176404
4186	0.6142174769
4187	0.6142173795
4188	0.6142173252
4189	0.61421689
4190	0.6142167129
4191	0.6142166371
4192	0.6142166097
4193	0.6142161371
4194	0.61421597
4195	0.6142159454
4196	0.6142159416
4197	0.6142158019
4198	0.6142152288
4199	0.6142151997
4200	0.6142146437
4201	0.61421422
4202	0.6142141445
4203	0.6142139453
4204	0.6142138873
4205	0.6142137846
4206	0.6142136945
4207	0.6142136845
4208	0.6142136692
4209	0.6142136692
4210	0.6142133491
4211	0.6142133491
4212	0.6142133437
4213	0.6142125203
4214	0.6142124142
4215	0.6142123752
4216	0.6142121381
4217	0.6142119443
4218	0.6142118241
4219	0.6142117833
4220	0.6142116053
4221	0.6142114485
4222	0.6142114451
4223	0.6142108693
4224	0.6142108411
4225	0.6142108411
4226	0.614210633
4227	0.6142098367
4228	0.6142098021
4229	0.6142097314
4230	0.6142097176
4231	0.6142095504
4232	0.6142095181
4233	0.6142095181
4234	0.6142089153
4235	0.6142089033
4236	0.6142089023
4237	0.6142078685
4238	0.6142071152
4239	0.6142070998
4240	0.6142070766
4241	0.6142070766
4242	0.6142070197
4243	0.6142068397
4244	0.6142068139
4245	0.6142064538
4246	0.6142062899
4247	0.6142061122
4248	0.6142060221
4249	0.6142059627
4250	0.6142059451
4251	0.6142057914
4252	0.6142057914
4253	0.6142056849
4254	0.6142055807
4255	0.614205232
4256	0.614205232
4257	0.6142052105
4258	0.614205132
4259	0.6142050666
4260	0.6142049711
4261	0.6142049116
4262	0.6142045603
4263	0.614204185
4264	0.6142041178
4265	0.6142041177
4266	0.6142041147
4267	0.6142040201
4268	0.6142039906
4269	0.6142035334
4270	0.6142034389
4271	0.6142027564
4272	0.6142027193
4273	0.6142022721
4274	0.6142020949
4275	0.6142019969
4276	0.6142019573
4277	0.6142007409
4278	0.6142004672
4279	0.6142004521
4280	0.6142003592
4281	0.6142003079
4282	0.6142002454
4283	0.6142001866
4284	0.6142001384
4285	0.6141985313
4286	0.6141983424
4287	0.6141982682
4288	0.6141982682
4289	0.6141979881
4290	0.6141979504
4291	0.614197803
4292	0.6141972074
4293	0.6141972056
4294	0.6141971196
4295	0.6141968766
4296	0.6141968053
4297	0.6141964215
4298	0.6141962938
4299	0.6141962124
4300	0.6141960944
4301	0.6141954463
4302	0.6141954424
4303	0.6141954424
4304	0.6141954424
4305	0.6141953425
4306	0.6141950449
4307	0.614194984
4308	0.6141949101
4309	0.6141949101
4310	0.6141946588
4311	0.6141945553
4312	0.6141943636
4313	0.6141943609
4314	0.614194235
4315	0.614194235
4316	0.6141941755
4317	0.6141938068
4318	0.6141937269
4319	0.6141934035
4320	0.6141933238
4321	0.6141932876
4322	0.6141932876
4323	0.6141932556
4324	0.6141932185
4325	0.6141926573
4326	0.6141925434
4327	0.6141923965
4328	0.6141921207
4329	0.614191997
4330	0.6141903538
4331	0.614190157
4332	0.6141901008
4333	0.6141895537
4334	0.6141895448
4335	0.61418951
4336	0.6141893969
4337	0.6141893955
